"","uID","uLoc","rep","year","height","X","Y","year_num","gapID_num","height_mod"
"1305","5212:692","5212:692",1,2005,40,-1.88,-7.72,4,NA,15.1751648765781
"1306","5212:692","5212:692",0,2004,23,-1.88,-7.72,3,NA,-1.8248351234219
"1307","5212:692","5212:692",0,2003,11,-1.88,-7.72,2,NA,-13.8248351234219
"1308","5212:692","5212:692",0,2002,4,-1.88,-7.72,1,NA,-20.8248351234219
"1310","5212:693","5212:693",0,2002,3,-1.94,-7.52,1,NA,-21.8248351234219
"1318","5212:695","5212:695",1,2004,33,-2.25,-7.86,3,NA,8.1751648765781
"1319","5212:695","5212:695",1,2003,28,-2.25,-7.86,2,NA,3.1751648765781
"1320","5212:695","5212:695",0,2002,5,-2.25,-7.86,1,NA,-19.8248351234219
"1321","5212:696","5212:696",0,2007,9.9,-1.87,-6.31,6,NA,-14.9248351234219
"1322","5212:696","5212:696",0,2006,15,-1.87,-6.31,5,NA,-9.8248351234219
"1323","5212:696","5212:696",1,2005,45,-1.87,-6.31,4,NA,20.1751648765781
"1324","5212:696","5212:696",1,2004,36,-1.87,-6.31,3,NA,11.1751648765781
"1325","5212:696","5212:696",1,2003,32,-1.87,-6.31,2,NA,7.1751648765781
"1326","5212:696","5212:696",0,2002,13,-1.87,-6.31,1,NA,-11.8248351234219
"1327","5209:697","5209:697",1,2007,31.4,18.82,5.5,6,NA,6.5751648765781
"1328","5209:697","5209:697",1,2006,57.6,18.82,5.5,5,NA,32.7751648765781
"1329","5209:697","5209:697",1,2005,63.5,18.82,5.5,4,NA,38.6751648765781
"1330","5209:697","5209:697",0,2004,31,18.82,5.5,3,NA,6.1751648765781
"1331","5209:697","5209:697",1,2003,39,18.82,5.5,2,NA,14.1751648765781
"1332","5209:697","5209:697",1,2002,24,18.82,5.5,1,NA,-0.824835123421895
"1334","5209:698","5209:698",1,2005,47,19.09,5.95,4,NA,22.1751648765781
"1335","5209:698","5209:698",1,2004,31,19.09,5.95,3,NA,6.1751648765781
"1336","5209:698","5209:698",1,2003,34,19.09,5.95,2,NA,9.1751648765781
"1337","5209:698","5209:698",0,2002,4,19.09,5.95,1,NA,-20.8248351234219
"1339","5209:699","5209:699",1,2003,25,16.9,6.05,2,NA,0.175164876578105
"1340","5209:699","5209:699",0,2002,2,16.9,6.05,1,NA,-22.8248351234219
"1342","5203:700","5203:700",1,2006,64.1,24.93,37.51,5,NA,39.2751648765781
"1343","5203:700","5203:700",1,2005,64.5,24.93,37.51,4,NA,39.6751648765781
"1344","5203:700","5203:700",0,2004,28,24.93,37.51,3,NA,3.1751648765781
"1345","5203:700","5203:700",1,2003,29,24.93,37.51,2,NA,4.1751648765781
"1346","5203:700","5203:700",0,2002,6,24.93,37.51,1,NA,-18.8248351234219
"1348","5236:701","5236:701",1,2005,49.1,29.18,-12.59,4,NA,24.2751648765781
"1349","5236:701","5236:701",1,2004,24,29.18,-12.59,3,NA,-0.824835123421895
"1350","5236:701","5236:701",1,2003,41,29.18,-12.59,2,NA,16.1751648765781
"1351","5236:701","5236:701",0,2002,4,29.18,-12.59,1,NA,-20.8248351234219
"1353","5236:702","5236:702",0,2002,3,29.16,-13.35,1,NA,-21.8248351234219
"1354","5212:703","5212:703",1,2007,32.6,-2.14,-7.61,6,NA,7.77516487657811
"1355","5212:703","5212:703",0,2006,10.4,-2.14,-7.61,5,NA,-14.4248351234219
"1356","5212:703","5212:703",1,2005,41.5,-2.14,-7.61,4,NA,16.6751648765781
"1357","5212:703","5212:703",1,2004,29,-2.14,-7.61,3,NA,4.1751648765781
"1358","5212:703","5212:703",1,2003,25,-2.14,-7.61,2,NA,0.175164876578105
"1359","5212:703","5212:703",0,2002,10,-2.14,-7.61,1,NA,-14.8248351234219
"1360","5212:704","5212:704",1,2007,38.8,-1.95,-7.42,6,NA,13.9751648765781
"1361","5212:704","5212:704",0,2006,15.6,-1.95,-7.42,5,NA,-9.2248351234219
"1362","5212:704","5212:704",1,2005,36,-1.95,-7.42,4,NA,11.1751648765781
"1363","5212:704","5212:704",1,2004,35,-1.95,-7.42,3,NA,10.1751648765781
"1364","5212:704","5212:704",1,2003,30,-1.95,-7.42,2,NA,5.1751648765781
"1365","5212:704","5212:704",0,2002,10,-1.95,-7.42,1,NA,-14.8248351234219
"1366","5212:705","5212:705",1,2007,34.9,-1.68,-7.57,6,NA,10.0751648765781
"1367","5212:705","5212:705",1,2006,34.6,-1.68,-7.57,5,NA,9.77516487657811
"1368","5212:705","5212:705",1,2005,39,-1.68,-7.57,4,NA,14.1751648765781
"1369","5212:705","5212:705",1,2004,35,-1.68,-7.57,3,NA,10.1751648765781
"1370","5212:705","5212:705",1,2003,27,-1.68,-7.57,2,NA,2.1751648765781
"1371","5212:705","5212:705",0,2002,10,-1.68,-7.57,1,NA,-14.8248351234219
"1373","5212:706","5212:706",1,2005,43,-1.94,-6.96,4,NA,18.1751648765781
"1374","5212:706","5212:706",1,2004,40,-1.94,-6.96,3,NA,15.1751648765781
"1375","5212:706","5212:706",1,2003,23,-1.94,-6.96,2,NA,-1.8248351234219
"1376","5212:706","5212:706",0,2002,3,-1.94,-6.96,1,NA,-21.8248351234219
"1377","5212:707","5212:707",1,2007,41.1,-1.97,-6.88,6,NA,16.2751648765781
"1378","5212:707","5212:707",1,2006,36.9,-1.97,-6.88,5,NA,12.0751648765781
"1379","5212:707","5212:707",1,2005,41,-1.97,-6.88,4,NA,16.1751648765781
"1380","5212:707","5212:707",1,2004,25,-1.97,-6.88,3,NA,0.175164876578105
"1381","5212:707","5212:707",1,2003,16,-1.97,-6.88,2,NA,-8.8248351234219
"1382","5212:707","5212:707",0,2002,4,-1.97,-6.88,1,NA,-20.8248351234219
"1383","5212:708","5212:708",0,2007,18.4,-2.68,-6.66,6,NA,-6.4248351234219
"1384","5212:708","5212:708",0,2006,25.5,-2.68,-6.66,5,NA,0.675164876578105
"1385","5212:708","5212:708",1,2005,37,-2.68,-6.66,4,NA,12.1751648765781
"1386","5212:708","5212:708",1,2004,37,-2.68,-6.66,3,NA,12.1751648765781
"1387","5212:708","5212:708",1,2003,27,-2.68,-6.66,2,NA,2.1751648765781
"1388","5212:708","5212:708",0,2002,5,-2.68,-6.66,1,NA,-19.8248351234219
"1390","5212:709","5212:709",0,2002,5,-2.7,-6.68,1,NA,-19.8248351234219
"1392","5212:710","5212:710",0,2002,2,-2.76,-6.74,1,NA,-22.8248351234219
"1394","5212:711","5212:711",1,2004,32,-3.01,-6.76,3,NA,7.1751648765781
"1395","5212:711","5212:711",1,2003,23,-3.01,-6.76,2,NA,-1.8248351234219
"1396","5212:711","5212:711",0,2002,4,-3.01,-6.76,1,NA,-20.8248351234219
"1398","5212:712","5212:712",0,2004,8,-3.14,-7.05,3,NA,-16.8248351234219
"1399","5212:712","5212:712",0,2003,12,-3.14,-7.05,2,NA,-12.8248351234219
"1400","5212:712","5212:712",0,2002,4,-3.14,-7.05,1,NA,-20.8248351234219
"1402","5212:713","5212:713",1,2005,40.5,-2.98,-6.94,4,NA,15.6751648765781
"1403","5212:713","5212:713",1,2004,34,-2.98,-6.94,3,NA,9.1751648765781
"1404","5212:713","5212:713",1,2003,31,-2.98,-6.94,2,NA,6.1751648765781
"1405","5212:713","5212:713",0,2002,7,-2.98,-6.94,1,NA,-17.8248351234219
"1407","5212:714","5212:714",1,2004,32,-3.75,-7.02,3,NA,7.1751648765781
"1408","5212:714","5212:714",1,2003,36,-3.75,-7.02,2,NA,11.1751648765781
"1409","5212:714","5212:714",0,2002,8,-3.75,-7.02,1,NA,-16.8248351234219
"1411","5212:715","5212:715",1,2004,28,-3.58,-7,3,NA,3.1751648765781
"1412","5212:715","5212:715",1,2003,27,-3.58,-7,2,NA,2.1751648765781
"1413","5212:715","5212:715",0,2002,5,-3.58,-7,1,NA,-19.8248351234219
"1415","5212:716","5212:716",1,2006,28.4,-3.43,-7.19,5,NA,3.5751648765781
"1416","5212:716","5212:716",1,2005,40,-3.43,-7.19,4,NA,15.1751648765781
"1417","5212:716","5212:716",1,2004,28,-3.43,-7.19,3,NA,3.1751648765781
"1418","5212:716","5212:716",1,2003,21,-3.43,-7.19,2,NA,-3.8248351234219
"1419","5212:716","5212:716",0,2002,4,-3.43,-7.19,1,NA,-20.8248351234219
"1421","5212:717","5212:717",0,2004,19,-2.91,-7.31,3,NA,-5.8248351234219
"1422","5212:717","5212:717",1,2003,21,-2.91,-7.31,2,NA,-3.8248351234219
"1423","5212:717","5212:717",0,2002,4,-2.91,-7.31,1,NA,-20.8248351234219
"1425","5212:718","5212:718",1,2005,35,-2.96,-7.28,4,NA,10.1751648765781
"1426","5212:718","5212:718",1,2004,27,-2.96,-7.28,3,NA,2.1751648765781
"1427","5212:718","5212:718",1,2003,29,-2.96,-7.28,2,NA,4.1751648765781
"1428","5212:718","5212:718",0,2002,5,-2.96,-7.28,1,NA,-19.8248351234219
"1430","5212:719","5212:719",0,2006,14.6,-2.98,-7.37,5,NA,-10.2248351234219
"1431","5212:719","5212:719",1,2005,34.5,-2.98,-7.37,4,NA,9.6751648765781
"1432","5212:719","5212:719",0,2004,23,-2.98,-7.37,3,NA,-1.8248351234219
"1433","5212:719","5212:719",1,2003,31,-2.98,-7.37,2,NA,6.1751648765781
"1434","5212:719","5212:719",0,2002,5,-2.98,-7.37,1,NA,-19.8248351234219
"1435","5212:720","5212:720",1,2007,27.5,-3.02,-7.82,6,NA,2.6751648765781
"1436","5212:720","5212:720",1,2006,36.5,-3.02,-7.82,5,NA,11.6751648765781
"1437","5212:720","5212:720",1,2005,42,-3.02,-7.82,4,NA,17.1751648765781
"1438","5212:720","5212:720",1,2004,33,-3.02,-7.82,3,NA,8.1751648765781
"1439","5212:720","5212:720",1,2003,35,-3.02,-7.82,2,NA,10.1751648765781
"1440","5212:720","5212:720",0,2002,6,-3.02,-7.82,1,NA,-18.8248351234219
"1441","5212:721","5212:721",1,2007,39.8,-2.4,-7.06,6,NA,14.9751648765781
"1443","5212:721","5212:721",1,2005,34,-2.4,-7.06,4,NA,9.1751648765781
"1444","5212:721","5212:721",0,2004,12,-2.4,-7.06,3,NA,-12.8248351234219
"1445","5212:721","5212:721",0,2003,24,-2.4,-7.06,2,NA,-0.824835123421895
"1446","5212:721","5212:721",0,2002,3,-2.4,-7.06,1,NA,-21.8248351234219
"1447","5212:722","5212:722",1,2007,17.9,-2.23,-7.22,6,NA,-6.9248351234219
"1448","5212:722","5212:722",1,2006,14.2,-2.23,-7.22,5,NA,-10.6248351234219
"1449","5212:722","5212:722",1,2005,19,-2.23,-7.22,4,NA,-5.8248351234219
"1450","5212:722","5212:722",1,2004,25,-2.23,-7.22,3,NA,0.175164876578105
"1451","5212:722","5212:722",1,2003,16,-2.23,-7.22,2,NA,-8.8248351234219
"1452","5212:722","5212:722",0,2002,3,-2.23,-7.22,1,NA,-21.8248351234219
"1454","5212:723","5212:723",1,2003,29,-4.96,-6.58,2,NA,4.1751648765781
"1455","5212:723","5212:723",0,2002,6,-4.96,-6.58,1,NA,-18.8248351234219
"1456","5212:724","5212:724",1,2007,43.3,-3.27,-6.82,6,NA,18.4751648765781
"1457","5212:724","5212:724",1,2006,26.1,-3.27,-6.82,5,NA,1.27516487657811
"1458","5212:724","5212:724",1,2005,41,-3.27,-6.82,4,NA,16.1751648765781
"1459","5212:724","5212:724",1,2004,29,-3.27,-6.82,3,NA,4.1751648765781
"1460","5212:724","5212:724",0,2003,18,-3.27,-6.82,2,NA,-6.8248351234219
"1461","5212:724","5212:724",0,2002,3,-3.27,-6.82,1,NA,-21.8248351234219
"1463","5212:725","5212:725",1,2004,33,-5.23,-6.1,3,NA,8.1751648765781
"1464","5212:725","5212:725",1,2003,25,-5.23,-6.1,2,NA,0.175164876578105
"1465","5212:725","5212:725",0,2002,3,-5.23,-6.1,1,NA,-21.8248351234219
"1467","5212:726","5212:726",1,2004,42,-5.82,-6.67,3,NA,17.1751648765781
"1468","5212:726","5212:726",1,2003,29,-5.82,-6.67,2,NA,4.1751648765781
"1469","5212:726","5212:726",0,2002,4,-5.82,-6.67,1,NA,-20.8248351234219
"1470","5212:727","5212:727",1,2007,31,-6.13,-5.38,6,NA,6.1751648765781
"1471","5212:727","5212:727",1,2006,28.7,-6.13,-5.38,5,NA,3.8751648765781
"1472","5212:727","5212:727",1,2005,52.2,-6.13,-5.38,4,NA,27.3751648765781
"1473","5212:727","5212:727",1,2004,32,-6.13,-5.38,3,NA,7.1751648765781
"1474","5212:727","5212:727",0,2003,13,-6.13,-5.38,2,NA,-11.8248351234219
"1475","5212:727","5212:727",0,2002,4,-6.13,-5.38,1,NA,-20.8248351234219
"1476","5212:728","5212:728",1,2007,23.2,-7.51,-4.37,6,NA,-1.6248351234219
"1477","5212:728","5212:728",1,2006,40.2,-7.51,-4.37,5,NA,15.3751648765781
"1478","5212:728","5212:728",1,2005,48,-7.51,-4.37,4,NA,23.1751648765781
"1479","5212:728","5212:728",1,2004,41,-7.51,-4.37,3,NA,16.1751648765781
"1480","5212:728","5212:728",1,2003,34,-7.51,-4.37,2,NA,9.1751648765781
"1481","5212:728","5212:728",0,2002,9,-7.51,-4.37,1,NA,-15.8248351234219
"1483","5212:729","5212:729",0,2002,2,-7.36,-4.57,1,NA,-22.8248351234219
"1485","5212:730.416","5212:730",0,2002,2,-7.23,-4.55,1,NA,-22.8248351234219
"1487","5212:730.417","5212:730",0,2002,2,-7.23,-4.55,1,NA,-22.8248351234219
"1489","5212:730.418","5212:730",0,2002,2,-7.23,-4.55,1,NA,-22.8248351234219
"1490","5212:730.419","5212:730",0,2007,16.3,-7.23,-4.55,6,NA,-8.52483512342189
"1491","5212:730.419","5212:730",0,2006,14.3,-7.23,-4.55,5,NA,-10.5248351234219
"1492","5212:730.419","5212:730",1,2005,37,-7.23,-4.55,4,NA,12.1751648765781
"1493","5212:730.419","5212:730",1,2004,33,-7.23,-4.55,3,NA,8.1751648765781
"1494","5212:730.419","5212:730",1,2003,27,-7.23,-4.55,2,NA,2.1751648765781
"1495","5212:730.419","5212:730",0,2002,2,-7.23,-4.55,1,NA,-22.8248351234219
"1496","5198:731","5198:731",1,2007,53.2,34.54,-23.56,6,NA,28.3751648765781
"1497","5198:731","5198:731",1,2006,50.2,34.54,-23.56,5,NA,25.3751648765781
"1498","5198:731","5198:731",1,2005,49.5,34.54,-23.56,4,NA,24.6751648765781
"1499","5198:731","5198:731",1,2004,36,34.54,-23.56,3,NA,11.1751648765781
"1500","5198:731","5198:731",1,2003,34,34.54,-23.56,2,NA,9.1751648765781
"1501","5198:731","5198:731",0,2002,6,34.54,-23.56,1,NA,-18.8248351234219
"1502","5198:732","5198:732",1,2007,47.9,35.02,-28.73,6,NA,23.0751648765781
"1503","5198:732","5198:732",1,2006,41,35.02,-28.73,5,NA,16.1751648765781
"1504","5198:732","5198:732",1,2005,52.7,35.02,-28.73,4,NA,27.8751648765781
"1505","5198:732","5198:732",1,2004,47,35.02,-28.73,3,NA,22.1751648765781
"1506","5198:732","5198:732",1,2003,27,35.02,-28.73,2,NA,2.1751648765781
"1507","5198:732","5198:732",0,2002,4,35.02,-28.73,1,NA,-20.8248351234219
"1509","5198:733","5198:733",1,2005,58.9,35.02,-28.74,4,NA,34.0751648765781
"1510","5198:733","5198:733",1,2004,37,35.02,-28.74,3,NA,12.1751648765781
"1511","5198:733","5198:733",1,2003,28,35.02,-28.74,2,NA,3.1751648765781
"1512","5198:733","5198:733",0,2002,7,35.02,-28.74,1,NA,-17.8248351234219
"1514","5198:734","5198:734",1,2005,56.2,35.03,-28.85,4,NA,31.3751648765781
"1515","5198:734","5198:734",1,2004,38,35.03,-28.85,3,NA,13.1751648765781
"1516","5198:734","5198:734",1,2003,25,35.03,-28.85,2,NA,0.175164876578105
"1517","5198:734","5198:734",0,2002,4,35.03,-28.85,1,NA,-20.8248351234219
"1519","5198:735","5198:735",1,2006,38.1,35.09,-28.89,5,NA,13.2751648765781
"1520","5198:735","5198:735",1,2005,51.2,35.09,-28.89,4,NA,26.3751648765781
"1521","5198:735","5198:735",1,2004,42,35.09,-28.89,3,NA,17.1751648765781
"1522","5198:735","5198:735",1,2003,28,35.09,-28.89,2,NA,3.1751648765781
"1523","5198:735","5198:735",0,2002,9,35.09,-28.89,1,NA,-15.8248351234219
"1525","5197:736","5197:736",1,2003,55,32.06,-44.95,2,NA,30.1751648765781
"1526","5197:736","5197:736",1,2002,20,32.06,-44.95,1,NA,-4.8248351234219
"1528","5197:737","5197:737",1,2002,27,32.24,-45.21,1,NA,2.1751648765781
"1530","5197:738","5197:738",1,2004,45,32.73,-44.5,3,NA,20.1751648765781
"1531","5197:738","5197:738",1,2003,52,32.73,-44.5,2,NA,27.1751648765781
"1532","5197:738","5197:738",1,2002,19,32.73,-44.5,1,NA,-5.8248351234219
"1534","5197:739","5197:739",1,2004,46,32.92,-44.72,3,NA,21.1751648765781
"1535","5197:739","5197:739",1,2003,46,32.92,-44.72,2,NA,21.1751648765781
"1536","5197:739","5197:739",0,2002,14,32.92,-44.72,1,NA,-10.8248351234219
"1538","5197:740","5197:740",1,2004,41,33.15,-44.78,3,NA,16.1751648765781
"1539","5197:740","5197:740",1,2003,46,33.15,-44.78,2,NA,21.1751648765781
"1540","5197:740","5197:740",0,2002,6,33.15,-44.78,1,NA,-18.8248351234219
"1542","5197:741","5197:741",1,2004,52,33.66,-45.29,3,NA,27.1751648765781
"1543","5197:741","5197:741",1,2003,49,33.66,-45.29,2,NA,24.1751648765781
"1544","5197:741","5197:741",1,2002,18,33.66,-45.29,1,NA,-6.8248351234219
"1546","5197:742","5197:742",0,2004,52,33.02,-45.27,3,NA,27.1751648765781
"1548","5197:742","5197:742",1,2002,14,33.02,-45.27,1,NA,-10.8248351234219
"1550","5197:743","5197:743",1,2005,55.8,33.01,-45.23,4,NA,30.9751648765781
"1551","5197:743","5197:743",1,2004,39,33.01,-45.23,3,NA,14.1751648765781
"1552","5197:743","5197:743",1,2003,43,33.01,-45.23,2,NA,18.1751648765781
"1553","5197:743","5197:743",0,2002,10,33.01,-45.23,1,NA,-14.8248351234219
"1555","5197:744","5197:744",1,2005,50.5,32.91,-45.72,4,NA,25.6751648765781
"1557","5197:744","5197:744",1,2003,50,32.91,-45.72,2,NA,25.1751648765781
"1558","5197:744","5197:744",0,2002,8,32.91,-45.72,1,NA,-16.8248351234219
"1560","5197:745","5197:745",1,2003,33,32.75,-45.58,2,NA,8.1751648765781
"1561","5197:745","5197:745",0,2002,4,32.75,-45.58,1,NA,-20.8248351234219
"1563","5197:746","5197:746",0,2002,13,32.81,-46.12,1,NA,-11.8248351234219
"1565","5197:747","5197:747",1,2003,46,32.59,-45.72,2,NA,21.1751648765781
"1566","5197:747","5197:747",0,2002,9,32.59,-45.72,1,NA,-15.8248351234219
"1568","5197:748","5197:748",0,2002,11,32.56,-45.98,1,NA,-13.8248351234219
"1570","5197:749","5197:749",0,2002,5,32.98,-46.45,1,NA,-19.8248351234219
"1572","5197:750","5197:750",1,2003,41,33.08,-46.23,2,NA,16.1751648765781
"1573","5197:750","5197:750",0,2002,5,33.08,-46.23,1,NA,-19.8248351234219
"1575","5197:751","5197:751",0,2002,10,32.88,-46.43,1,NA,-14.8248351234219
"1577","5197:752","5197:752",1,2003,37,32.94,-46.59,2,NA,12.1751648765781
"1578","5197:752","5197:752",0,2002,14,32.94,-46.59,1,NA,-10.8248351234219
"1580","5197:753","5197:753",1,2005,35.2,32.81,-46.68,4,NA,10.3751648765781
"1581","5197:753","5197:753",0,2004,4,32.81,-46.68,3,NA,-20.8248351234219
"1582","5197:753","5197:753",1,2003,32,32.81,-46.68,2,NA,7.1751648765781
"1583","5197:753","5197:753",0,2002,5,32.81,-46.68,1,NA,-19.8248351234219
"1585","5197:754","5197:754",1,2005,52.9,32.66,-46.78,4,NA,28.0751648765781
"1586","5197:754","5197:754",1,2004,40,32.66,-46.78,3,NA,15.1751648765781
"1587","5197:754","5197:754",1,2003,40,32.66,-46.78,2,NA,15.1751648765781
"1588","5197:754","5197:754",1,2002,21,32.66,-46.78,1,NA,-3.8248351234219
"1590","5197:755","5197:755",1,2002,19,32.59,-46.43,1,NA,-5.8248351234219
"1592","5197:756","5197:756",1,2005,48.3,31.29,-46.51,4,NA,23.4751648765781
"1593","5197:756","5197:756",1,2004,36,31.29,-46.51,3,NA,11.1751648765781
"1594","5197:756","5197:756",1,2003,39,31.29,-46.51,2,NA,14.1751648765781
"1595","5197:756","5197:756",1,2002,22,31.29,-46.51,1,NA,-2.8248351234219
"1597","5197:757","5197:757",1,2005,44.9,34.67,-47,4,NA,20.0751648765781
"1598","5197:757","5197:757",1,2004,45,34.67,-47,3,NA,20.1751648765781
"1599","5197:757","5197:757",1,2003,37,34.67,-47,2,NA,12.1751648765781
"1600","5197:757","5197:757",0,2002,7,34.67,-47,1,NA,-17.8248351234219
"1602","5197:758","5197:758",1,2004,37,34.06,-45.72,3,NA,12.1751648765781
"1603","5197:758","5197:758",1,2003,41,34.06,-45.72,2,NA,16.1751648765781
"1604","5197:758","5197:758",1,2002,18,34.06,-45.72,1,NA,-6.8248351234219
"1606","5197:759","5197:759",1,2004,34,36.21,-43.42,3,NA,9.1751648765781
"1607","5197:759","5197:759",1,2003,41,36.21,-43.42,2,NA,16.1751648765781
"1608","5197:759","5197:759",0,2002,6,36.21,-43.42,1,NA,-18.8248351234219
"1610","5197:760","5197:760",1,2006,36.4,37.21,-44.63,5,NA,11.5751648765781
"1611","5197:760","5197:760",1,2005,38.4,37.21,-44.63,4,NA,13.5751648765781
"1612","5197:760","5197:760",1,2004,39,37.21,-44.63,3,NA,14.1751648765781
"1613","5197:760","5197:760",1,2003,43,37.21,-44.63,2,NA,18.1751648765781
"1614","5197:760","5197:760",0,2002,11,37.21,-44.63,1,NA,-13.8248351234219
"1621","5197:762","5197:762",1,2007,50.3,37.69,-44.55,6,NA,25.4751648765781
"1622","5197:762","5197:762",1,2006,40,37.69,-44.55,5,NA,15.1751648765781
"1623","5197:762","5197:762",1,2005,45.2,37.69,-44.55,4,NA,20.3751648765781
"1624","5197:762","5197:762",1,2004,27,37.69,-44.55,3,NA,2.1751648765781
"1625","5197:762","5197:762",1,2003,32,37.69,-44.55,2,NA,7.1751648765781
"1626","5197:762","5197:762",0,2002,1,37.69,-44.55,1,NA,-23.8248351234219
"1627","5197:763","5197:763",1,2007,33.7,37.94,-46.63,6,NA,8.87516487657811
"1628","5197:763","5197:763",1,2006,29.5,37.94,-46.63,5,NA,4.6751648765781
"1629","5197:763","5197:763",1,2005,27.2,37.94,-46.63,4,NA,2.3751648765781
"1630","5197:763","5197:763",1,2004,29,37.94,-46.63,3,NA,4.1751648765781
"1631","5197:763","5197:763",1,2003,26,37.94,-46.63,2,NA,1.1751648765781
"1632","5197:763","5197:763",0,2002,5,37.94,-46.63,1,NA,-19.8248351234219
"1634","5197:764","5197:764",0,2002,5,37.11,-47.88,1,NA,-19.8248351234219
"1636","5197:765","5197:765",0,2002,4,36.98,-47.93,1,NA,-20.8248351234219
"1638","5197:766","5197:766",1,2005,47.2,37.01,-48.19,4,NA,22.3751648765781
"1639","5197:766","5197:766",1,2004,14,37.01,-48.19,3,NA,-10.8248351234219
"1640","5197:766","5197:766",1,2003,40,37.01,-48.19,2,NA,15.1751648765781
"1641","5197:766","5197:766",0,2002,7,37.01,-48.19,1,NA,-17.8248351234219
"1643","5197:767","5197:767",1,2005,34.3,36.53,-48.17,4,NA,9.4751648765781
"1644","5197:767","5197:767",1,2004,31,36.53,-48.17,3,NA,6.1751648765781
"1645","5197:767","5197:767",1,2003,41,36.53,-48.17,2,NA,16.1751648765781
"1646","5197:767","5197:767",0,2002,7,36.53,-48.17,1,NA,-17.8248351234219
"1648","5197:768","5197:768",1,2003,50,36.61,-48.39,2,NA,25.1751648765781
"1649","5197:768","5197:768",0,2002,11,36.61,-48.39,1,NA,-13.8248351234219
"1651","5197:769","5197:769",1,2005,54.7,37.57,-50.38,4,NA,29.8751648765781
"1652","5197:769","5197:769",1,2004,44,37.57,-50.38,3,NA,19.1751648765781
"1653","5197:769","5197:769",1,2003,37,37.57,-50.38,2,NA,12.1751648765781
"1654","5197:769","5197:769",0,2002,4,37.57,-50.38,1,NA,-20.8248351234219
"1656","5197:770","5197:770",1,2005,34.3,37.3,-50.35,4,NA,9.4751648765781
"1657","5197:770","5197:770",1,2004,35,37.3,-50.35,3,NA,10.1751648765781
"1658","5197:770","5197:770",1,2003,38,37.3,-50.35,2,NA,13.1751648765781
"1659","5197:770","5197:770",0,2002,6,37.3,-50.35,1,NA,-18.8248351234219
"1661","5197:771","5197:771",1,2005,44.3,37.05,-50.57,4,NA,19.4751648765781
"1662","5197:771","5197:771",1,2004,27,37.05,-50.57,3,NA,2.1751648765781
"1663","5197:771","5197:771",1,2003,37,37.05,-50.57,2,NA,12.1751648765781
"1664","5197:771","5197:771",0,2002,5,37.05,-50.57,1,NA,-19.8248351234219
"1666","5197:772","5197:772",1,2005,27.4,36.97,-50.61,4,NA,2.5751648765781
"1667","5197:772","5197:772",1,2004,29,36.97,-50.61,3,NA,4.1751648765781
"1668","5197:772","5197:772",1,2003,43,36.97,-50.61,2,NA,18.1751648765781
